t,body,x,y,z,vx,vy,vz
10.8,Body B,-0.806303,0.336244,0,0.819263,0.254161,0
10.8,Body C,1.05416,-0.126275,0,0.204901,0.465871,0
10.82,Body A,-0.268462,-0.224127,0,-1.03588,-0.695305,0
10.82,Body B,-0.789632,0.341079,0,0.847781,0.228947,0
10.82,Body C,1.05809,-0.116952,0,0.188095,0.466358,0
10.84,Body A,-0.289296,-0.237768,0,-1.04746,-0.668462,0
10.84,Body B,-0.772395,0.345389,0,0.875789,0.201746,0
10.84,Body C,1.06169,-0.107621,0,0.171668,0.466717,0
10.86,Body A,-0.310358,-0.250851,0,-1.05868,-0.639515,0
10.86,Body B,-0.754605,0.349135,0,0.903094,0.172544,0
10.86,Body C,1.06496,-0.0982841,0,0.15559,0.46697,0
10.88,Body A,-0.331639,-0.263335,0,-1.06932,-0.608495,0
10.88,Body B,-0.736277,0.352277,0,0.929491,0.141354,0
10.88,Body C,1.06792,-0.0889429,0,0.139832,0.46714,0
10.9,Body A,-0.353125,-0.275177,0,-1.07913,-0.575462,0
10.9,Body B,-0.717433,0.354776,0,0.954769,0.108218,0
10.9,Body C,1.07056,-0.079599,0,0.124363,0.467244,0
10.92,Body A,-0.374797,-0.28634,0,-1.08787,-0.540506,0
10.92,Body B,-0.698095,0.356594,0,0.978714,0.0732077,0
10.92,Body C,1.07289,-0.0702535,0,0.109152,0.467298,0
10.94,Body A,-0.396631,-0.296786,0,-1.09529,-0.503747,0
10.94,Body B,-0.678294,0.357693,0,1.00112,0.0364309,0
10.94,Body C,1.07493,-0.0609073,0,0.0941695,0.467316,0
10.96,Body A,-0.418598,-0.306479,0,-1.10115,-0.46534,0
10.96,Body B,-0.658062,0.35804,0,1.02177,-0.0019711,0
10.96,Body C,1.07666,-0.051561,0,0.0793849,0.467311,0
10.98,Body A,-0.440665,-0.315389,0,-1.10526,-0.425469,0
10.98,Body B,-0.637436,0.357604,0,1.04049,-0.0418221,0
10.98,Body C,1.0781,-0.0422149,0,0.0647678,0.467291,0
11,Body A,-0.462795,-0.32349,0,-1.10739,-0.384352,0
11,Body B,-0.616457,0.356359,0,1.05711,-0.0829132,0
11,Body C,1.07925,-0.0328694,0,0.0502878,0.467265,0
11.02,Body A,-0.484947,-0.330757,0,-1.10739,-0.342235,0
11.02,Body B,-0.595167,0.354281,0,1.07148,-0.125006,0
11.02,Body C,1.08011,-0.0235243,0,0.0359145,0.467241,0
11.04,Body A,-0.507076,-0.337174,0,-1.10512,-0.299385,0
11.04,Body B,-0.573613,0.351354,0,1.0835,-0.167837,0
11.04,Body C,1.08069,-0.0141797,0,0.0216175,0.467221,0
11.06,Body A,-0.529136,-0.342729,0,-1.10048,-0.256088,0
11.06,Body B,-0.551843,0.347565,0,1.09311,-0.211123,0
11.06,Body C,1.08098,-0.0048354,0,0.00736647,0.467211,0
11.08,Body A,-0.551079,-0.347417,0,-1.0934,-0.212641,0
11.08,Body B,-0.529905,0.342908,0,1.10027,-0.25457,0
11.08,Body C,1.08098,0.0045088,0,-0.00686883,0.467211,0
11.1,Body A,-0.572856,-0.351236,0,-1.08388,-0.169344,0
11.1,Body B,-0.507848,0.337383,0,1.105,-0.297877,0
11.1,Body C,1.0807,0.0138531,0,-0.0211188,0.467221,0
11.12,Body A,-0.594418,-0.354193,0,-1.07194,-0.126492,0
11.12,Body B,-0.485721,0.330996,0,1.10735,-0.340748,0
11.12,Body C,1.08014,0.0231977,0,-0.0354136,0.46724,0
11.14,Body A,-0.615718,-0.3563,0,-1.05765,-0.084369,0
11.14,Body B,-0.463569,0.323758,0,1.10743,-0.382896,0
11.14,Body C,1.07929,0.0325427,0,-0.0497838,0.467265,0
11.16,Body A,-0.636709,-0.357575,0,-1.04111,-0.0432387,0
11.16,Body B,-0.441438,0.315686,0,1.10537,-0.424051,0
11.16,Body C,1.07815,0.0418883,0,-0.0642596,0.46729,0
11.18,Body A,-0.657348,-0.358038,0,-1.02246,-0.00334066,0
11.18,Body B,-0.419368,0.306804,0,1.10133,-0.46397,0
11.18,Body C,1.07672,0.0512343,0,-0.0788714,0.46731,0
11.2,Body A,-0.677594,-0.357718,0,-1.00187,0.0351151,0
11.2,Body B,-0.397397,0.297137,0,1.09552,-0.502432,0
11.2,Body C,1.07499,0.0605806,0,-0.0936496,0.467317,0
11.22,Body A,-0.697411,-0.356644,0,-0.979524,0.0719514,0
11.22,Body B,-0.375558,0.286718,0,1.08815,-0.539251,0
11.22,Body C,1.07297,0.0699268,0,-0.108625,0.467299,0
11.24,Body A,-0.716765,-0.354852,0,-0.955629,0.107025,0
11.24,Body B,-0.35388,0.275579,0,1.07946,-0.574272,0
11.24,Body C,1.07064,0.0792723,0,-0.123827,0.467247,0
11.26,Body A,-0.735627,-0.352376,0,-0.930394,0.140229,0
11.26,Body B,-0.332387,0.26376,0,1.06968,-0.607374,0
11.26,Body C,1.06801,0.0886164,0,-0.139287,0.467145,0
11.28,Body A,-0.753973,-0.349255,0,-0.904033,0.171487,0
11.28,Body B,-0.311098,0.251298,0,1.05907,-0.638465,0
11.28,Body C,1.06507,0.0979577,0,-0.155034,0.466978,0
11.3,Body A,-0.771782,-0.34553,0,-0.876757,0.200759,0
11.3,Body B,-0.290028,0.238235,0,1.04786,-0.667486,0
11.3,Body C,1.06181,0.107295,0,-0.1711,0.466727,0
11.32,Body A,-0.789039,-0.341238,0,-0.84877,0.22803,0
11.32,Body B,-0.269186,0.224612,0,1.03628,-0.694402,0
11.32,Body C,1.05822,0.116626,0,-0.187515,0.466372,0
11.34,Body A,-0.80573,-0.336422,0,-0.820266,0.253313,0
11.34,Body B,-0.248577,0.210473,0,1.02457,-0.719203,0
11.34,Body C,1.05431,0.125949,0,-0.204307,0.465891,0
11.36,Body A,-0.821847,-0.331119,0,-0.791427,0.276643,0
11.36,Body B,-0.228203,0.195858,0,1.01293,-0.741899,0
11.36,Body C,1.05005,0.135261,0,-0.221507,0.465256,0
11.38,Body A,-0.837386,-0.325369,0,-0.762416,0.298074,0
11.38,Body B,-0.208058,0.180811,0,1.00156,-0.762513,0
11.38,Body C,1.04544,0.144558,0,-0.239145,0.464439,0
11.4,Body A,-0.852343,-0.319208,0,-0.733382,0.317675,0
11.4,Body B,-0.188137,0.165371,0,0.99063,-0.781083,0
11.4,Body C,1.04048,0.153837,0,-0.257248,0.463408,0
11.42,Body A,-0.866722,-0.312673,0,-0.704459,0.335526,0
11.42,Body B,-0.168429,0.149581,0,0.980303,-0.797653,0
11.42,Body C,1.03515,0.163093,0,-0.275844,0.462127,0
11.44,Body A,-0.880523,-0.305798,0,-0.675761,0.351716,0
11.44,Body B,-0.14892,0.133478,0,0.970721,-0.812274,0
11.44,Body C,1.02944,0.17232,0,-0.29496,0.460559,0
11.46,Body A,-0.893754,-0.298615,0,-0.647387,0.36634,0
11.46,Body B,-0.129594,0.117102,0,0.962009,-0.824998,0
11.46,Body C,1.02335,0.181513,0,-0.314622,0.458659,0
11.48,Body A,-0.906422,-0.291154,0,-0.619421,0.379496,0
11.48,Body B,-0.110433,0.100491,0,0.954275,-0.835877,0
11.48,Body C,1.01685,0.190664,0,-0.334853,0.456381,0
11.5,Body A,-0.918534,-0.283444,0,-0.591932,0.391285,0
11.5,Body B,-0.0914163,0.0836793,0,0.947608,-0.844959,0
11.5,Body C,1.00995,0.199765,0,-0.355676,0.453674,0
11.52,Body A,-0.930102,-0.275511,0,-0.564976,0.401805,0
11.52,Body B,-0.0725213,0.0667039,0,0.942086,-0.852288,0
11.52,Body C,1.00262,0.208808,0,-0.37711,0.450483,0
11.54,Body A,-0.941137,-0.26738,0,-0.538595,0.411155,0
11.54,Body B,-0.0537249,0.0495992,0,0.937766,-0.857903,0
11.54,Body C,0.994862,0.217781,0,-0.399171,0.446748,0
11.56,Body A,-0.95165,-0.259072,0,-0.512823,0.41943,0
11.56,Body B,-0.0350023,0.032399,0,0.934696,-0.861833,0
11.56,Body C,0.986653,0.226673,0,-0.421873,0.442403,0
11.58,Body A,-0.961654,-0.250609,0,-0.487683,0.426721,0
11.58,Body B,-0.0163285,0.0151369,0,0.932907,-0.864101,0
11.58,Body C,0.977983,0.235472,0,-0.445224,0.43738,0
11.6,Body A,-0.971162,-0.24201,0,-0.463188,0.433116,0
11.6,Body B,0.00232261,-0.00215401,0,0.932417,-0.864719,0
11.6,Body C,0.968839,0.244164,0,-0.469229,0.431602,0
11.62,Body A,-0.980186,-0.23329,0,-0.439347,0.438699,0
11.62,Body B,0.0209769,-0.0194408,0,0.933232,-0.863691,0
11.62,Body C,0.959209,0.252731,0,-0.493885,0.424992,0
11.64,Body A,-0.98874,-0.224467,0,-0.416158,0.443546,0
11.64,Body B,0.0396605,-0.0366906,0,0.935342,-0.86101,0
11.64,Body C,0.94908,0.261157,0,-0.519185,0.417464,0
11.66,Body A,-0.996837,-0.215553,0,-0.393616,0.447733,0
11.66,Body B,0.0583991,-0.0538702,0,0.938727,-0.856663,0
11.66,Body C,0.938438,0.269423,0,-0.545111,0.40893,0
11.68,Body A,-1.00449,-0.206561,0,-0.371713,0.451327,0
11.68,Body B,0.0772179,-0.0709459,0,0.943351,-0.850624,0
11.68,Body C,0.927271,0.277507,0,-0.571638,0.399298,0
11.7,Body A,-1.01171,-0.197503,0,-0.350433,0.454392,0
11.7,Body B,0.0961411,-0.0878836,0,0.949165,-0.842862,0
11.7,Body C,0.915568,0.285387,0,-0.598732,0.388471,0
11.72,Body A,-1.01851,-0.188389,0,-0.329759,0.456986,0
11.72,Body B,0.115192,-0.104649,0,0.956105,-0.833337,0
11.72,Body C,0.903318,0.293037,0,-0.626345,0.376351,0
11.74,Body A,-1.0249,-0.179226,0,-0.309672,0.459165,0
11.74,Body B,0.134392,-0.121205,0,0.964092,-0.822003,0
11.74,Body C,0.890511,0.300432,0,-0.65442,0.362838,0
11.76,Body A,-1.0309,-0.170024,0,-0.290148,0.460979,0
11.76,Body B,0.153762,-0.137516,0,0.973031,-0.808812,0
11.76,Body C,0.877139,0.307541,0,-0.682883,0.347833,0
11.78,Body A,-1.03651,-0.160789,0,-0.271164,0.462472,0
11.78,Body B,0.173319,-0.153545,0,0.982811,-0.79371,0
11.78,Body C,0.863194,0.314334,0,-0.711647,0.331238,0
11.8,Body A,-1.04175,-0.151527,0,-0.252693,0.463686,0
11.8,Body B,0.193079,-0.169252,0,0.993302,-0.776646,0
11.8,Body C,0.848672,0.320779,0,-0.740609,0.312959,0
11.82,Body A,-1.04662,-0.142244,0,-0.234709,0.464661,0
11.82,Body B,0.213055,-0.184597,0,1.00436,-0.757571,0
11.82,Body C,0.833569,0.326841,0,-0.76965,0.29291,0
11.84,Body A,-1.05114,-0.132942,0,-0.217183,0.46543,0
11.84,Body B,0.233256,-0.199541,0,1.01582,-0.736441,0
11.84,Body C,0.817886,0.332483,0,-0.798633,0.271012,0
11.86,Body A,-1.05531,-0.123628,0,-0.200087,0.466024,0
11.86,Body B,0.253689,-0.214041,0,1.02749,-0.713223,0
11.86,Body C,0.801625,0.337669,0,-0.827405,0.247199,0
11.88,Body A,-1.05915,-0.114302,0,-0.183392,0.466472,0
11.88,Body B,0.274356,-0.228056,0,1.03919,-0.687895,0
11.88,Body C,0.784793,0.342358,0,-0.855797,0.221423,0
11.9,Body A,-1.06265,-0.10497,0,-0.167067,0.466798,0
11.9,Body B,0.295255,-0.241543,0,1.05069,-0.660453,0
11.9,Body C,0.767397,0.346512,0,-0.883625,0.193654,0
11.92,Body A,-1.06583,-0.0956311,0,-0.151083,0.467026,0
11.92,Body B,0.316381,-0.25446,0,1.06178,-0.630912,0
11.92,Body C,0.749453,0.350091,0,-0.910693,0.163886,0
11.94,Body A,-1.0687,-0.086289,0,-0.13541,0.467176,0
11.94,Body B,0.337722,-0.266765,0,1.0722,-0.599313,0
11.94,Body C,0.730976,0.353054,0,-0.936794,0.132137,0
11.96,Body A,-1.07125,-0.0769445,0,-0.120017,0.467264,0
11.96,Body B,0.359263,-0.278419,0,1.08173,-0.565724,0
11.96,Body C,0.711989,0.355364,0,-0.961715,0.0984598,0
11.98,Body A,-1.0735,-0.0675987,0,-0.104874,0.467307,0
11.98,Body B,0.380984,-0.289382,0,1.09012,-0.530242,0
11.98,Body C,0.692517,0.35698,0,-0.985243,0.0629354,0
12,Body A,-1.07545,-0.0582525,0,-0.0899511,0.467317,0
12,Body B,0.402859,-0.299617,0,1.09712,-0.492998,0
12,Body C,0.67259,0.357869,0,-1.00717,0.025681,0
12.02,Body A,-1.0771,-0.0489062,0,-0.0752172,0.467306,0
12.02,Body B,0.424858,-0.309091,0,1.10251,-0.454154,0
12.02,Body C,0.652242,0.357997,0,-1.02729,-0.0131519,0
12.04,Body A,-1.07846,-0.0395603,0,-0.0606422,0.467284,0
12.04,Body B,0.446947,-0.317774,0,1.10607,-0.413906,0
12.04,Body C,0.631511,0.357334,0,-1.04543,-0.0533778,0
12.06,Body A,-1.07953,-0.0302149,0,-0.0461955,0.467258,0
12.06,Body B,0.469087,-0.325639,0,1.10762,-0.372479,0
12.06,Body C,0.610439,0.355854,0,-1.06142,-0.0947789,0
12.08,Body A,-1.08031,-0.0208699,0,-0.0318469,0.467235,0
12.08,Body B,0.491237,-0.332667,0,1.10698,-0.330125,0
12.08,Body C,0.58907,0.353537,0,-1.07514,-0.137109,0
12.1,Body A,-1.0808,-0.0115254,0,-0.0175661,0.467217,0
12.1,Body B,0.513351,-0.33884,0,1.10405,-0.287119,0
12.1,Body C,0.567449,0.350365,0,-1.08648,-0.180099,0
12.12,Body A,-1.08101,-0.00218118,0,-0.00332266,0.46721,0
12.12,Body B,0.535383,-0.344149,0,1.09872,-0.243749,0
12.12,Body C,0.545627,0.34633,0,-1.09539,-0.223461,0
12.14,Body A,-1.08093,0.00716303,0,0.0109137,0.467213,0
12.14,Body B,0.557284,-0.34859,0,1.09095,-0.200314,0
12.14,Body C,0.52365,0.341427,0,-1.10186,-0.266899,0
12.16,Body A,-1.08057,0.0165074,0,0.0251733,0.467226,0
12.16,Body B,0.579004,-0.352163,0,1.08073,-0.157114,0
12.16,Body C,0.501568,0.335656,0,-1.10591,-0.310112,0
12.18,Body A,-1.07993,0.0258521,0,0.0394865,0.467247,0
12.18,Body B,0.600497,-0.354878,0,1.06812,-0.114441,0
12.18,Body C,0.479429,0.329026,0,-1.1076,-0.352805,0
12.2,Body A,-1.07899,0.0351973,0,0.0538836,0.467272,0
12.2,Body B,0.621713,-0.356746,0,1.05317,-0.0725741,0
12.2,Body C,0.457279,0.321549,0,-1.10705,-0.394698,0
12.22,Body A,-1.07777,0.044543,0,0.0683949,0.467297,0
12.22,Body B,0.642609,-0.357788,0,1.03602,-0.0317706,0
12.22,Body C,0.435161,0.313245,0,-1.10441,-0.435526,0
12.24,Body A,-1.07626,0.0538891,0,0.0830509,0.467314,0
12.24,Body B,0.66314,-0.358026,0,1.0168,0.0077377,0
12.24,Body C,0.413115,0.304137,0,-1.09985,-0.475052,0
12.26,Body A,-1.07445,0.0632354,0,0.0978819,0.467315,0
12.26,Body B,0.683268,-0.357488,0,0.995691,0.04575,0
12.26,Body C,0.391179,0.294253,0,-1.09357,-0.513065,0
12.28,Body A,-1.07234,0.0725815,0,0.112918,0.467289,0
12.28,Body B,0.702957,-0.356207,0,0.972886,0.0820987,0
12.28,Body C,0.369382,0.283625,0,-1.0858,-0.549387,0
12.3,Body A,-1.06993,0.0819267,0,0.128191,0.467223,0
12.3,Body B,0.722174,-0.354216,0,0.948588,0.116651,0
12.3,Body C,0.347755,0.272289,0,-1.07678,-0.583874,0
12.32,Body A,-1.06721,0.0912701,0,0.143729,0.467105,0
12.32,Body B,0.740892,-0.351553,0,0.923011,0.149308,0
12.32,Body C,0.326318,0.260283,0,-1.06674,-0.616413,0
12.34,Body A,-1.06418,0.10061,0,0.159564,0.466916,0
12.34,Body B,0.759087,-0.348257,0,0.896369,0.180005,0
12.34,Body C,0.30509,0.247647,0,-1.05593,-0.646921,0
12.36,Body A,-1.06083,0.109946,0,0.175726,0.466638,0
12.36,Body B,0.776741,-0.344366,0,0.868871,0.208708,0
12.36,Body C,0.284084,0.23442,0,-1.0446,-0.675346,0
12.38,Body A,-1.05715,0.119275,0,0.192245,0.46625,0
12.38,Body B,0.793838,-0.339922,0,0.840718,0.235412,0
12.38,Body C,0.263308,0.220647,0,-1.03296,-0.701662,0
12.4,Body A,-1.05313,0.128595,0,0.20915,0.465727,0
12.4,Body B,0.810366,-0.334963,0,0.812101,0.260136,0
12.4,Body C,0.242766,0.206368,0,-1.02125,-0.725863,0
12.42,Body A,-1.04878,0.137903,0,0.226472,0.465043,0
12.42,Body B,0.82632,-0.329529,0,0.783197,0.282921,0
12.42,Body C,0.222457,0.191626,0,-1.00967,-0.747964,0
12.44,Body A,-1.04407,0.147196,0,0.244238,0.464169,0
12.44,Body B,0.841693,-0.323659,0,0.754165,0.303825,0
12.44,Body C,0.202377,0.176463,0,-0.998403,-0.767994,0
12.46,Body A,-1.039,0.156468,0,0.262479,0.463071,0
12.46,Body B,0.856486,-0.317388,0,0.72515,0.32292,0
12.46,Body C,0.182518,0.16092,0,-0.987629,-0.785991,0
12.48,Body A,-1.03357,0.165717,0,0.28122,0.461713,0
12.48,Body B,0.8707,-0.310754,0,0.69628,0.340289,0
12.48,Body C,0.162868,0.145037,0,-0.9775,-0.802002,0
12.5,Body A,-1.02775,0.174935,0,0.300489,0.460054,0
12.5,Body B,0.884339,-0.303788,0,0.667665,0.356025,0
12.5,Body C,0.143413,0.128853,0,-0.968153,-0.816079,0
12.52,Body A,-1.02155,0.184117,0,0.32031,0.458052,0
12.52,Body B,0.897409,-0.296523,0,0.639399,0.370222,0
12.52,Body C,0.124136,0.112406,0,-0.959709,-0.828274,0
12.54,Body A,-1.01494,0.193254,0,0.340707,0.455658,0
12.54,Body B,0.909918,-0.288989,0,0.611562,0.382979,0
12.54,Body C,0.105018,0.0957341,0,-0.952269,-0.838637,0
12.56,Body A,-1.00791,0.20234,0,0.361702,0.45282,0
12.56,Body B,0.921875,-0.281213,0,0.584219,0.394398,0
12.56,Body C,0.0860378,0.0788726,0,-0.94592,-0.847217,0
12.58,Body A,-1.00046,0.211364,0,0.383312,0.449481,0
12.58,Body B,0.933291,-0.273221,0,0.557422,0.404576,0
12.58,Body C,0.0671732,0.061857,0,-0.940734,-0.854056,0
12.6,Body A,-0.992576,0.220316,0,0.405554,0.445579,0
12.6,Body B,0.944176,-0.265037,0,0.531212,0.413611,0
12.6,Body C,0.0484003,0.0447217,0,-0.936766,-0.85919,0
12.62,Body A,-0.984237,0.229183,0,0.42844,0.441049,0
12.62,Body B,0.954543,-0.256683,0,0.505617,0.421597,0
12.62,Body C,0.0296942,0.0275006,0,-0.934057,-0.862646,0
12.64,Body A,-0.975434,0.237953,0,0.451976,0.435819,0
12.64,Body B,0.964405,-0.24818,0,0.480659,0.428625,0
12.64,Body C,0.0110294,0.0102269,0,-0.932636,-0.864444,0
