t,body,x,y,z,vx,vy,vz
2.3,Mercury,-0.364625,-0.129442,0,3.38109,-9.51818,0
2.3,Venus,-0.0313736,-0.722014,0,7.38343,-0.323217,0
2.3,Earth,-0.309216,0.9511,0,-5.97517,-1.94265,0
2.3,Mars,0.258919,1.50166,0,-5.01622,0.863888,0
2.31,Sun,6.31723e-06,9.15682e-05,0,1.49411e-07,4.73177e-05,0
2.31,Mercury,-0.318845,-0.219158,0,5.72287,-8.32317,0
2.31,Venus,0.042496,-0.721469,0,7.37762,0.43209,0
2.31,Earth,-0.368318,0.92981,0,-5.84139,-2.31399,0
2.31,Mars,0.208622,1.50946,0,-5.04231,0.695868,0
2.32,Sun,6.31564e-06,9.20365e-05,0,-4.34334e-07,4.63305e-05,0
2.32,Mercury,-0.251463,-0.294021,0,7.67687,-6.56432,0
2.32,Venus,0.115922,-0.713387,0,7.29475,1.18281,0
2.32,Earth,-0.425967,0.904851,0,-5.68456,-2.6762,0
2.32,Mars,0.158092,1.51557,0,-5.06277,0.527068,0
2.33,Sun,6.30922e-06,9.24946e-05,0,-8.14817e-07,4.52687e-05,0
2.33,Mercury,-0.167045,-0.348959,0,9.11075,-4.36081,0
2.33,Venus,0.188137,-0.697854,0,7.13571,1.92111,0
2.33,Earth,-0.481934,0.876321,0,-5.5053,-3.02785,0
2.33,Mars,0.107385,1.51999,0,-5.07759,0.357676,0
2.34,Sun,6.30007e-06,9.29418e-05,0,-9.77999e-07,4.41718e-05,0
2.34,Mercury,-0.0713105,-0.380251,0,9.92738,-1.86198,0
2.34,Venus,0.258388,-0.675032,0,6.90217,2.63927,0
2.34,Earth,-0.536,0.844334,0,-5.30431,-3.36754,0
2.34,Mars,0.0565591,1.52272,0,-5.08674,0.187882,0
2.35,Sun,6.29041e-06,9.3378e-05,0,-9.18389e-07,4.30819e-05,0
2.35,Mercury,0.0292555,-0.385778,0,10.0715,0.762884,0
2.35,Venus,0.32594,-0.645161,0,6.59658,3.32981,0
2.35,Earth,-0.587951,0.809014,0,-5.08239,-3.69395,0
2.35,Mars,0.00566958,1.52375,0,-5.09021,0.0178747,0
2.36,Sun,6.28244e-06,9.38036e-05,0,-6.396e-07,4.20421e-05,0
2.36,Mercury,0.12784,-0.365166,0,9.5334,3.33595,0
2.36,Venus,0.39009,-0.608552,0,6.22214,3.98553,0
2.36,Earth,-0.637581,0.770503,0,-4.84041,-4.00578,0
2.36,Mars,-0.0452262,1.52308,0,-5.088,-0.152156,0
2.37,Sun,6.2783e-06,9.42192e-05,0,-1.54388e-07,4.10942e-05,0
2.37,Mercury,0.217766,-0.319814,0,8.3496,5.68296,0
2.37,Venus,0.450167,-0.565589,0,5.78278,4.59959,0
2.37,Earth,-0.684695,0.728952,0,-4.57934,-4.3018,0
2.37,Mars,-0.0960716,1.52071,0,-5.08012,-0.322021,0
2.38,Sun,6.27997e-06,9.46259e-05,0,5.15851e-07,4.02765e-05,0
2.38,Mercury,0.292943,-0.252793,0,6.60031,7.64496,0
2.38,Venus,0.505544,-0.51672,0,5.28308,5.16559,0
2.38,Earth,-0.729108,0.684524,0,-4.30019,-4.58084,0
2.38,Mars,-0.14681,1.51664,0,-5.06656,-0.49153,0
2.39,Sun,6.28914e-06,9.50253e-05,0,1.34208e-06,3.96219e-05,0
2.39,Mercury,0.348279,-0.168645,0,4.40404,9.08911,0
2.39,Venus,0.555644,-0.462457,0,4.72827,5.67763,0
2.39,Earth,-0.770643,0.637395,0,-4.00407,-4.8418,0
2.39,Mars,-0.197384,1.51088,0,-5.04735,-0.660494,0
2.4,Sun,6.30721e-06,9.5419e-05,0,2.28909e-06,3.91565e-05,0
2.4,Mercury,0.380028,-0.0730679,0,1.90955,9.91766,0
2.4,Venus,0.599945,-0.403366,0,4.12414,6.13038,0
2.4,Earth,-0.809136,0.587751,0,-3.69216,-5.08366,0
2.4,Mars,-0.247738,1.50343,0,-5.02251,-0.828724,0
2.41,Sun,6.33519e-06,9.58091e-05,0,3.31725e-06,3.88983e-05,0
2.41,Mercury,0.386038,0.0274642,0,-0.714231,10.0745,0
2.41,Venus,0.637984,-0.340063,0,3.47699,6.51912,0
2.41,Earth,-0.844437,0.535789,0,-3.36567,-5.30546,0
2.41,Mars,-0.297815,1.49431,0,-4.99206,-0.996032,0
2.42,Sun,6.37369e-06,9.61977e-05,0,4.38459e-06,3.88561e-05,0
2.42,Mercury,0.365905,0.126143,0,-3.28964,9.54904,0
2.42,Venus,0.669364,-0.27321,0,2.79359,6.83981,0
2.42,Earth,-0.876406,0.481712,0,-3.0259,-5.50632,0
2.42,Mars,-0.347561,1.48352,0,-4.95604,-1.16223,0
2.43,Sun,6.42287e-06,9.65869e-05,0,5.44891e-06,3.90299e-05,0
2.43,Mercury,0.32099,0.216284,0,-5.64228,8.37685,0
2.43,Venus,0.693758,-0.203505,0,2.08105,7.0891,0
2.43,Earth,-0.904915,0.425735,0,-2.67419,-5.68545,0
2.43,Mars,-0.396918,1.47107,0,-4.91448,-1.32714,0
2.44,Sun,6.48252e-06,9.6979e-05,0,6.46988e-06,3.94107e-05,0
2.44,Mercury,0.254335,0.291784,0,-7.61284,6.63728,0
2.44,Venus,0.710913,-0.131675,0,1.3468,7.26441,0
2.44,Earth,-0.929854,0.368078,0,-2.31193,-5.84214,0
2.44,Mars,-0.445832,1.45698,0,-4.86744,-1.49057,0
2.45,Sun,6.55201e-06,9.73758e-05,0,7.41106e-06,3.99817e-05,0
2.45,Mercury,0.170455,0.347528,0,-9.06783,4.4481,0
2.45,Venus,0.720648,-0.0584696,0,0.598516,7.3639,0
2.45,Earth,-0.951123,0.308969,0,-1.94054,-5.97578,0
2.45,Mars,-0.494248,1.44126,0,-4.81496,-1.65234,0
2.46,Sun,6.63037e-06,9.77791e-05,0,8.24146e-06,4.07192e-05,0
2.46,Mercury,0.0750306,0.379739,0,-9.90868,1.95755,0
2.46,Venus,0.722862,0.0153469,0,-0.156018,7.38654,0
2.46,Earth,-0.968639,0.248641,0,-1.56149,-6.08584,0
2.46,Mars,-0.542113,1.42394,0,-4.75711,-1.81226,0
2.47,Sun,6.71638e-06,9.81906e-05,0,8.93694e-06,4.15948e-05,0
2.47,Mercury,-0.0254759,0.386236,0,-10.0784,-0.665708,0
2.47,Venus,0.717533,0.0890042,0,-0.908931,7.3321,0
2.47,Earth,-0.982333,0.187332,0,-1.17629,-6.17188,0
2.47,Mars,-0.589373,1.40502,0,-4.69395,-1.97017,0
2.48,Sun,6.8086e-06,9.86114e-05,0,9.48092e-06,4.25766e-05,0
2.48,Mercury,-0.124256,0.366575,0,-9.56539,-3.244,0
2.48,Venus,0.704715,0.161734,0,-1.65237,7.20114,0
2.48,Earth,-0.99215,0.125285,0,-0.786434,-6.23356,0
2.48,Mars,-0.635975,1.38454,0,-4.62555,-2.12588,0
2.49,Sun,6.90547e-06,9.90424e-05,0,9.8648e-06,4.36316e-05,0
2.49,Mercury,-0.214619,0.322089,0,-8.40437,-5.60265,0
2.49,Venus,0.684543,0.232776,0,-2.37859,6.99501,0
2.49,Earth,-0.998051,0.0627431,0,-0.393479,-6.27065,0
2.49,Mars,-0.681867,1.36251,0,-4.55198,-2.27922,0
2.5,Sun,7.00536e-06,9.94842e-05,0,1.00877e-05,4.47278e-05,0
2.5,Mercury,-0.290441,0.25579,0,-6.67394,-7.58184,0
2.5,Venus,0.657226,0.30139,0,-3.08,6.71587,0
2.5,Earth,-1.00001,-4.57334e-05,0,0.00103121,-6.28299,0
2.5,Mars,-0.726998,1.33897,0,-4.47333,-2.43002,0
2.51,Sun,7.1067e-06,9.9937e-05,0,1.01556e-05,4.58356e-05,0
2.51,Mercury,-0.346587,0.172168,0,-4.49129,-9.04743,0
2.51,Venus,0.62305,0.36686,0,-3.74931,6.36663,0
2.51,Earth,-0.998031,-0.062834,0,0.395538,-6.27053,0
2.51,Mars,-0.771317,1.31392,0,-4.38969,-2.57811,0
2.52,Sun,7.208e-06,0.000100401,0,1.00807e-05,4.693e-05,0
2.52,Mercury,-0.37925,0.0768892,0,-2.00431,-9.90009,0
2.52,Venus,0.58237,0.428501,0,-4.37951,5.9509,0
2.52,Earth,-0.992108,-0.125374,0,0.788486,-6.23333,0
2.52,Mars,-0.814775,1.28741,0,-4.30114,-2.72332,0
2.53,Sun,7.3079e-06,0.000100875,0,9.87919e-06,4.79911e-05,0
2.53,Mercury,-0.386219,-0.0235925,0,0.61851,-10.082,0
2.53,Venus,0.535612,0.485671,0,-4.96404,5.47303,0
2.53,Earth,-0.982271,-0.187419,0,1.17832,-6.17153,0
2.53,Mars,-0.857324,1.25947,0,-4.20779,-2.8655,0
2.54,Sun,7.40522e-06,0.00010136,0,9.57021e-06,4.90054e-05,0
2.54,Mercury,-0.36702,-0.122469,0,3.19942,-9.58087,0
2.54,Venus,0.483262,0.537771,0,-5.49679,4.93799,0
2.54,Earth,-0.968557,-0.248723,0,1.56351,-6.08538,0
2.54,Mars,-0.898915,1.23011,0,-4.10974,-3.00447,0
2.55,Sun,7.49901e-06,0.000101855,0,9.17354e-06,4.99658e-05,0
2.55,Mercury,-0.322955,-0.213041,0,5.56354,-8.43061,0
2.55,Venus,0.425867,0.584259,0,-5.97219,4.35136,0
2.55,Earth,-0.951021,-0.309046,0,1.94253,-5.97521,0
2.55,Mars,-0.939503,1.19939,0,-4.0071,-3.1401,0
2.56,Sun,7.58847e-06,0.00010236,0,8.70797e-06,5.08714e-05,0
2.56,Mercury,-0.257009,-0.289173,0,7.55068,-6.70921,0
2.56,Venus,0.364026,0.624647,0,-6.38527,3.71924,0
2.56,Earth,-0.929732,-0.368149,0,2.31389,-5.84145,0
2.56,Mars,-0.979042,1.16732,0,-3.89999,-3.27223,0
2.57,Sun,7.67299e-06,0.000102873,0,8.18956e-06,5.17269e-05,0
2.57,Mercury,-0.17365,-0.345707,0,9.02621,-4.53334,0
2.57,Venus,0.298384,0.658514,0,-6.73172,3.04823,0
2.57,Earth,-0.904774,-0.425798,0,2.67612,-5.68465,0
2.57,Mars,-1.01749,1.13396,0,-3.78852,-3.4007,0
2.58,Sun,7.75212e-06,0.000103394,0,7.63024e-06,5.25413e-05,0
2.58,Mercury,-0.0785276,-0.378814,0,9.89022,-2.05046,0
2.58,Venus,0.229626,0.685505,0,-7.00789,2.34533,0
2.58,Earth,-0.876245,-0.481767,0,3.02778,-5.50541,0
2.58,Mars,-1.0548,1.09932,0,-3.67282,-3.52537,0
2.59,Sun,7.82548e-06,0.000103923,0,7.03677e-06,5.33265e-05,0
2.59,Mercury,0.0219155,-0.386253,0,10.0842,0.571202,0
2.59,Venus,0.15847,0.705338,0,-7.21091,1.61786,0
2.59,Earth,-0.844258,-0.535834,0,3.3675,-5.30444,0
2.59,Mars,-1.09093,1.06346,0,-3.55301,-3.64612,0
2.6,Sun,7.89275e-06,0.000104461,0,6.41014e-06,5.40955e-05,0
2.6,Mercury,0.120875,-0.36752,0,9.59512,3.15405,0
2.6,Venus,0.0856589,0.717806,0,-7.33862,0.873421,0
2.6,Earth,-0.808939,-0.587786,0,3.69394,-5.08254,0
2.6,Mars,-1.12585,1.02641,0,-3.42924,-3.76279,0
2.61,Sun,7.95356e-06,0.000105005,0,5.7455e-06,5.48607e-05,0
2.61,Mercury,0.211647,-0.323886,0,8.45615,5.52314,0
2.61,Venus,0.0119532,0.722776,0,-7.38968,0.119785,0
2.61,Earth,-0.770428,-0.637418,0,4.00579,-4.84057,0
2.61,Mars,-1.1595,0.98822,0,-3.30164,-3.87527,0
2.62,Sun,8.0075e-06,0.000105558,0,5.0325e-06,5.56321e-05,0
2.62,Mercury,0.288084,-0.258307,0,6.74448,7.51804,0
2.62,Venus,-0.0618773,0.720197,0,-7.36355,-0.635177,0
2.62,Earth,-0.728876,-0.684534,0,4.30184,-4.5795,0
2.62,Mars,-1.19187,0.948923,0,-3.17035,-3.98342,0
2.63,Sun,8.054e-06,0.000106118,0,4.25619e-06,5.64157e-05,0
2.63,Mercury,0.34501,-0.175226,0,4.57608,9.00369,0
2.63,Venus,-0.135061,0.710095,0,-7.26048,-1.38358,0
2.63,Earth,-0.684448,-0.728948,0,4.58092,-4.30036,0
2.63,Mars,-1.2229,0.908567,0,-3.03552,-4.08712,0
2.64,Sun,8.09235e-06,0.000106686,0,3.3983e-06,5.72123e-05,0
2.64,Mercury,0.378571,-0.0802707,0,2.09781,9.87952,0
2.64,Venus,-0.206834,0.692573,0,-7.08153,-2.11759,0
2.64,Earth,-0.637318,-0.770484,0,4.84191,-4.00424,0
2.64,Mars,-1.25256,0.867196,0,-2.89729,-4.18626,0
2.65,Sun,8.12163e-06,0.000107262,0,2.43883e-06,5.80163e-05,0
2.65,Mercury,0.386492,0.0201286,0,-0.522505,10.0862,0
2.65,Venus,-0.276445,0.667816,0,-6.82856,-2.82954,0
2.65,Earth,-0.587673,-0.80898,0,5.0838,-3.69232,0
2.65,Mars,-1.28083,0.824857,0,-2.75584,-4.28073,0
2.66,Sun,8.14072e-06,0.000107846,0,1.35788e-06,5.88153e-05,0
2.66,Mercury,0.368239,0.119172,0,-3.10743,9.60987,0
2.66,Venus,-0.343167,0.636081,0,-6.5042,-3.51199,0
2.66,Earth,-0.535709,-0.844282,0,5.30563,-3.36582,0
2.66,Mars,-1.30767,0.781598,0,-2.6113,-4.37041,0
2.67,Sun,8.14832e-06,0.000108438,0,1.37512e-07,5.95905e-05,0
2.67,Mercury,0.325046,0.210152,0,-5.48194,8.48265,0
2.67,Venus,-0.406302,0.597699,0,-6.11183,-4.15778,0
2.67,Earth,-0.481631,-0.876252,0,5.50652,-3.02604,0
2.67,Mars,-1.33305,0.737465,0,-2.46384,-4.45522,0
2.68,Sun,8.14296e-06,0.000109038,0,-1.23633e-06,6.03167e-05,0
2.68,Mercury,0.25984,0.286906,0,-7.48522,6.78089,0
2.68,Venus,-0.46519,0.55307,0,-5.65554,-4.76017,0
2.68,Earth,-0.425651,-0.904763,0,5.68567,-2.67431,0
2.68,Mars,-1.35694,0.69251,0,-2.31364,-4.53506,0
2.69,Sun,8.12305e-06,0.000109645,0,-2.7722e-06,6.09635e-05,0
2.69,Mercury,0.177035,0.344235,0,-8.9816,4.61979,0
2.69,Venus,-0.519216,0.502661,0,-5.1401,-5.31283,0
2.69,Earth,-0.367992,-0.929703,0,5.84239,-2.31203,0
2.69,Mars,-1.37931,0.646781,0,-2.16085,-4.60983,0
2.7,Sun,8.08697e-06,0.000110257,0,-4.47171e-06,6.14969e-05,0
2.7,Mercury,0.0822404,0.378256,0,-9.86968,2.14568,0
2.7,Venus,-0.567813,0.446998,0,-4.57088,-5.80999,0
2.7,Earth,-0.30888,-0.950973,0,5.97605,-1.94062,0
2.7,Mars,-1.40015,0.60033,0,-2.00564,-4.67946,0
2.71,Sun,8.03309e-06,0.000110874,0,-6.32859e-06,6.18808e-05,0
2.71,Mercury,-0.0181247,0.386662,0,-10.0893,-0.47388,0
2.71,Venus,-0.610474,0.386664,0,-3.95385,-6.24644,0
2.71,Earth,-0.248549,-0.96849,0,6.08613,-1.56155,0
2.71,Mars,-1.41942,0.553209,0,-1.84819,-4.74386,0
2.72,Sun,7.95992e-06,0.000111494,0,-8.32812e-06,6.20793e-05,0
2.72,Mercury,-0.117261,0.368885,0,-9.6254,-3.06147,0
2.72,Venus,-0.646752,0.322287,0,-3.29544,-6.61759,0
2.72,Earth,-0.187238,-0.982184,0,6.17219,-1.17631,0
2.72,Mars,-1.4371,0.505471,0,-1.68868,-4.80297,0
2.73,Sun,7.86613e-06,0.000112115,0,-1.04472e-05,6.20584e-05,0
2.73,Mercury,-0.208454,0.326126,0,-8.50945,-5.44179,0
2.73,Venus,-0.676268,0.254543,0,-2.60255,-6.91957,0
2.73,Earth,-0.125187,-0.992001,0,6.23388,-0.786425,0
2.73,Mars,-1.45319,0.457168,0,-1.52729,-4.85671,0
2.74,Sun,7.75068e-06,0.000112734,0,-1.26548e-05,6.17884e-05,0
2.74,Mercury,-0.285524,0.26128,0,-6.81697,-7.45354,0
2.74,Venus,-0.698712,0.184137,0,-1.88243,-7.1492,0
2.74,Earth,-0.062642,-0.997902,0,6.27098,-0.393437,0
2.74,Mars,-1.46764,0.408354,0,-1.36418,-4.90503,0
2.75,Sun,7.61287e-06,0.00011335,0,-1.4913e-05,6.12455e-05,0
2.75,Mercury,-0.34325,0.178741,0,-4.66259,-8.96039,0
2.75,Venus,-0.713851,0.111808,0,-1.14261,-7.30408,0
2.75,Earth,0.000150114,-0.999864,0,6.28332,0.00110727,0
2.75,Mars,-1.48046,0.359085,0,-1.19955,-4.94787,0
2.76,Sun,7.45239e-06,0.000113958,0,-1.71786e-05,6.04135e-05,0
2.76,Mercury,-0.377721,0.0841006,0,-2.19226,-9.8602,0
2.76,Venus,-0.721525,0.0383104,0,-0.390836,-7.38258,0
2.76,Earth,0.0629417,-0.99788,0,6.27086,0.395649,0
2.76,Mars,-1.49163,0.309415,0,-1.03359,-4.98519,0
2.77,Sun,7.26943e-06,0.000114557,0,-1.94048e-05,5.92851e-05,0
2.77,Mercury,-0.386599,-0.0162306,0,0.426625,-10.092,0
2.77,Venus,-0.721654,-0.0355864,0,0.365027,-7.38389,0
2.77,Earth,0.125485,-0.991956,0,6.23366,0.788631,0
2.77,Mars,-1.50113,0.2594,0,-0.866464,-5.01694,0
2.78,Sun,7.06459e-06,0.000115143,0,-2.15432e-05,5.78622e-05,0
2.78,Mercury,-0.369285,-0.115454,0,3.0166,-9.63998,0
2.78,Venus,-0.714237,-0.10911,0,1.11707,-7.30799,0
2.78,Earth,0.187533,-0.982118,0,6.17185,1.1785,0
2.78,Mars,-1.50896,0.209095,0,-0.698375,-5.04309,0
2.79,Sun,6.83901e-06,0.000115713,0,-2.35464e-05,5.61565e-05,0
2.79,Mercury,-0.32695,-0.206848,0,5.40215,-8.53488,0
2.79,Venus,-0.699352,-0.181491,0,1.85741,-7.15567,0
2.79,Earth,0.248841,-0.968402,0,6.08568,1.56372,0
2.79,Mars,-1.5151,0.158557,0,-0.529505,-5.06361,0
2.8,Sun,6.59426e-06,0.000116265,0,-2.53696e-05,5.41888e-05,0
2.8,Mercury,-0.262465,-0.28422,0,7.42165,-6.85159,0
2.8,Venus,-0.677154,-0.251974,0,2.57831,-6.92854,0
2.8,Earth,0.309166,-0.950864,0,5.97549,1.94277,0
2.8,Mars,-1.51955,0.107842,0,-0.360043,-5.07847,0
2.81,Sun,6.33235e-06,0.000116796,0,-2.6973e-05,5.19882e-05,0
2.81,Mercury,-0.180197,-0.342329,0,8.93829,-4.70419,0
2.81,Venus,-0.647875,-0.319821,0,3.27222,-6.62897,0
2.81,Earth,0.368272,-0.929572,0,5.84171,2.31416,0
2.81,Mars,-1.5223,0.0570067,0,-0.19018,-5.08766,0
2.82,Sun,6.05565e-06,0.000117304,0,-2.83235e-05,4.95909e-05,0
2.82,Mercury,-0.0857221,-0.37724,0,9.84934,-2.23821,0
2.82,Venus,-0.611823,-0.384322,0,3.93189,-6.26012,0
2.82,Earth,0.425924,-0.904611,0,5.68488,2.67641,0
2.82,Mars,-1.52335,0.00610781,0,-0.0201049,-5.09117,0
2.83,Sun,5.76681e-06,0.000117788,0,-2.93956e-05,4.70382e-05,0
2.83,Mercury,0.0145605,-0.386587,0,10.0932,0.379268,0
2.83,Venus,-0.569375,-0.444805,0,4.55041,-5.82583,0
2.83,Earth,0.481895,-0.876079,0,5.50561,3.0281,0
2.83,Mars,-1.5227,-0.0447978,0,0.149993,-5.089,0
2.84,Sun,5.46872e-06,0.000118245,0,-3.0173e-05,4.43747e-05,0
2.84,Mercury,0.113857,-0.369741,0,9.6533,2.97092,0
2.84,Venus,-0.520974,-0.500636,0,5.12133,-5.33068,0
2.84,Earth,0.535963,-0.844089,0,5.30461,3.36784,0
2.84,Mars,-1.52035,-0.0956533,0,0.319922,-5.08115,0
2.85,Sun,5.16436e-06,0.000118675,0,-3.06483e-05,4.16461e-05,0
2.85,Mercury,0.205442,-0.327842,0,8.55962,5.36123,0
2.85,Venus,-0.467127,-0.551233,0,5.63867,-4.77983,0
2.85,Earth,0.587917,-0.808767,0,5.08267,3.69428,0
2.85,Mars,-1.5163,-0.146402,0,0.489494,-5.06762,0
2.86,Sun,4.85675e-06,0.000119078,0,-3.0823e-05,3.8897e-05,0
2.86,Mercury,0.283113,-0.263729,0,6.88623,7.38832,0
2.86,Venus,-0.408397,-0.596066,0,6.09703,-4.17907,0
2.86,Earth,0.63755,-0.770252,0,4.84067,4.00615,0
2.86,Mars,-1.51056,-0.196987,0,0.658519,-5.04843,0
2.87,Sun,4.54887e-06,0.000119453,0,-3.07069e-05,3.61693e-05,0
2.87,Mercury,0.341609,-0.181747,0,4.74651,8.91495,0
2.87,Venus,-0.345399,-0.634669,0,6.49163,-3.53469,0
2.87,Earth,0.684667,-0.728696,0,4.57957,4.3022,0
2.87,Mars,-1.50313,-0.247352,0,0.826807,-5.0236,0
2.88,Sun,4.24353e-06,0.000119801,0,-3.03169e-05,3.35e-05,0
2.88,Mercury,0.376969,-0.0874477,0,2.28537,9.83778,0
2.88,Venus,-0.278791,-0.666637,0,6.81836,-2.85342,0
2.88,Earth,0.729081,-0.684264,0,4.30039,4.58128,0
2.88,Mars,-1.49403,-0.29744,0,0.994172,-4.99317,0
2.89,Sun,3.94337e-06,0.000120123,0,-2.96755e-05,3.09203e-05,0
2.89,Mercury,0.386799,0.0127824,0,-0.330531,10.0943,0
2.89,Venus,-0.209269,-0.691638,0,7.07381,-2.1424,0
2.89,Earth,0.770618,-0.637131,0,4.00423,4.84227,0
2.89,Mars,-1.48325,-0.347196,0,1.16043,-4.95716,0
2.9,Sun,3.65077e-06,0.00012042,0,-2.88087e-05,2.84544e-05,0
2.9,Mercury,0.370433,0.112155,0,-2.92406,9.66723,0
2.9,Venus,-0.137561,-0.70941,0,7.25532,-1.40906,0
2.9,Earth,0.809113,-0.587483,0,3.69227,5.08415,0
2.9,Mars,-1.47082,-0.396565,0,1.32538,-4.91561,0
2.91,Sun,3.36785e-06,0.000120693,0,-2.77445e-05,2.6119e-05,0
2.91,Mercury,0.328979,0.20394,0,-5.31959,8.5854,0
2.91,Venus,-0.0644158,-0.71977,0,7.36102,-0.661069,0
2.91,Earth,0.844415,-0.535515,0,3.36574,5.30596,0
2.91,Mars,-1.45675,-0.44549,0,1.48886,-4.86858,0
2.92,Sun,3.09645e-06,0.000120943,0,-2.6511e-05,2.3924e-05,0
2.92,Mercury,0.265245,0.28192,0,-7.3549,6.92206,0
2.92,Venus,0.00940264,-0.722609,0,7.38981,0.093752,0
2.92,Earth,0.876384,-0.481433,0,3.02592,5.50683,0
2.92,Mars,-1.44105,-0.493918,0,1.65067,-4.81611,0
2.93,Sun,2.83811e-06,0.000121172,0,-2.51341e-05,2.18725e-05,0
2.93,Mercury,0.183546,0.340814,0,-8.89213,4.78981,0
2.93,Venus,0.0831229,-0.717898,0,7.3414,0.84752,0
2.93,Earth,0.904893,-0.425451,0,2.67417,5.68597,0
2.93,Mars,-1.42374,-0.541795,0,1.81064,-4.75826,0
2.94,Sun,2.59417e-06,0.000121381,0,-2.36363e-05,1.99621e-05,0
2.94,Mercury,0.0894143,0.376632,0,-9.82713,2.33303,0
2.94,Venus,0.155975,-0.705688,0,7.21633,1.59236,0
2.94,Earth,0.929832,-0.367789,0,2.31185,5.84266,0
2.94,Mars,-1.40485,-0.589066,0,1.96858,-4.69511,0
2.95,Sun,2.36573e-06,0.000121571,0,-2.20356e-05,1.81862e-05,0
2.95,Mercury,-0.0107733,0.386947,0,-10.0965,-0.2819,0
2.95,Venus,0.227198,-0.686107,0,7.01591,2.3205,0
2.95,Earth,0.9511,-0.308674,0,1.94042,5.97629,0
2.95,Mars,-1.38438,-0.635679,0,2.12433,-4.62671,0
2.96,Sun,2.15375e-06,0.000121745,0,-2.03446e-05,1.65359e-05,0
2.96,Mercury,-0.110231,0.371058,0,-9.68195,-2.87787,0
2.96,Venus,0.296049,-0.659359,0,6.74224,3.02435,0
2.96,Earth,0.968614,-0.248341,0,1.56132,6.08633,0
2.96,Mars,-1.36237,-0.681583,0,2.2777,-4.55314,0
2.97,Sun,1.95911e-06,0.000121902,0,-1.85701e-05,1.50015e-05,0
2.97,Mercury,-0.202221,0.33004,0,-8.61147,-5.279,0
2.97,Venus,0.361808,-0.625725,0,6.3982,3.69655,0
2.97,Earth,0.982306,-0.187028,0,1.17607,6.17236,0
2.97,Mars,-1.33883,-0.726725,0,2.42853,-4.47449,0
2.98,Sun,1.78263e-06,0.000122045,0,-1.67134e-05,1.35743e-05,0
2.98,Mercury,-0.280511,0.266672,0,-6.95754,-7.32259,0
2.98,Venus,0.42379,-0.585557,0,5.98738,4.33011,0
2.98,Earth,0.99212,-0.124976,0,0.786171,6.23401,0
2.98,Mars,-1.31381,-0.771056,0,2.57664,-4.39085,0
2.99,Sun,1.62513e-06,0.000122174,0,-1.47713e-05,1.22485e-05,0
2.99,Mercury,-0.339797,0.185246,0,-4.83219,-8.87014,0
2.99,Venus,0.481348,-0.539274,0,5.51409,4.91841,0
2.99,Earth,0.998019,-0.0624296,0,0.393173,6.27107,0
2.99,Mars,-1.28731,-0.814526,0,2.72187,-4.3023,0
3,Sun,1.48751e-06,0.000122291,0,-1.27365e-05,1.10222e-05,0
3,Mercury,-0.376061,0.0912769,0,-2.3794,-9.81677,0
3,Venus,0.53388,-0.48736,0,4.98327,5.45533,0
3,Earth,0.999979,0.00036326,0,-0.00137415,6.28337,0
3,Mars,-1.25938,-0.857086,0,2.86407,-4.20895,0
3.01,Sun,1.37074e-06,0.000122395,0,-1.06e-05,9.89865e-06,0
3.01,Mercury,-0.386846,-0.00886771,0,0.234611,-10.0983,0
3.01,Venus,0.58084,-0.430358,0,4.40047,5.93527,0
3.01,Earth,0.997992,0.0631552,0,-0.395915,6.27088,0
3.01,Mars,-1.23004,-0.898689,0,3.00306,-4.11091,0
3.02,Sun,1.27588e-06,0.000122489,0,-8.35204e-06,8.88694e-06,0
3.02,Mercury,-0.371422,-0.108403,0,2.83272,-9.69564,0
3.02,Venus,0.621736,-0.368862,0,3.77176,6.35323,0
3.02,Earth,0.992066,0.125698,0,-0.78889,6.23363,0
3.02,Mars,-1.19933,-0.939289,0,3.1387,-4.00827,0
3.03,Sun,1.2041e-06,0.000122573,0,-5.98424e-06,8.00179e-06,0
3.03,Mercury,-0.330833,-0.200586,0,5.23886,-8.63611,0
3.03,Venus,0.656144,-0.303514,0,3.10372,6.70486,0
3.03,Earth,0.982224,0.187746,0,-1.17875,6.17178,0
3.03,Mars,-1.16728,-0.97884,0,3.27084,-3.90117,0
3.04,Sun,1.15661e-06,0.000122649,0,-3.49136e-06,7.26332e-06,0
3.04,Mercury,-0.267831,-0.279171,0,7.29001,-6.99154,0
3.04,Venus,0.683703,-0.234998,0,2.40331,6.9865,0
3.04,Earth,0.968506,0.249053,0,-1.56396,6.08557,0
3.04,Mars,-1.13392,-1.0173,0,3.39932,-3.78971,0
3.05,Sun,1.13469e-06,0.000122719,0,-8.72897e-07,6.69614e-06,0
3.05,Mercury,-0.186683,-0.338834,0,8.84721,-4.87337,0
3.05,Venus,0.704126,-0.164027,0,1.67784,7.19522,0
3.05,Earth,0.950966,0.309377,0,-1.94299,5.97535,0
3.05,Mars,-1.0993,-1.05462,0,3.524,-3.67401,0
3.06,Sun,1.13956e-06,0.000122784,0,1.86558e-06,6.32797e-06,0
3.06,Mercury,-0.0928889,-0.375536,0,9.80501,-2.42517,0
3.06,Venus,0.717201,-0.0913437,0,0.934869,7.32884,0
3.06,Earth,0.929672,0.368481,0,-2.31435,5.84154,0
3.06,Mars,-1.06346,-1.09076,0,3.64475,-3.55422,0
3.07,Sun,1.17236e-06,0.000122846,0,4.71141e-06,6.18807e-06,0
